node_or_edge	SUID	label	name	class	nodesize	Degree	source	target	interaction	evidence	uri
edge	4881	protein	http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa03320 (-) http://chem2bio2rdf.org/uniprot/resource/gene/PPARG				404	179	-		http://chem2bio2rdf.org/kegg/resource/protein
edge	4880	expression	http://chem2bio2rdf.org/uniprot/resource/gene/ADIPOR1 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5591				403	183	-		http://chem2bio2rdf.org/chemogenomics/resource/expression
edge	4879	expression	http://chem2bio2rdf.org/uniprot/resource/gene/ADIPOR1 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/64928				403	442	-		http://chem2bio2rdf.org/chemogenomics/resource/expression
edge	4878	expression	http://chem2bio2rdf.org/uniprot/resource/gene/ADIPOR1 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5591				403	183	-		http://chem2bio2rdf.org/chemogenomics/resource/expression
edge	4877	GO_ID	http://chem2bio2rdf.org/uniprot/resource/gene/CDK2 (-) http://bio2rdf.org/GO/GO:0000307				402	321	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	4876	tissue	http://chem2bio2rdf.org/hprd/resource/tissue/Red_blood_cell (-) http://chem2bio2rdf.org/uniprot/resource/gene/CCND3				401	320	-		http://chem2bio2rdf.org/hprd/resource/tissue
edge	4875	protein	http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa04080 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CCND3				400	320	-		http://chem2bio2rdf.org/kegg/resource/protein
edge	4874	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16745311 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C8				399	182	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16745311:CYP2C8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4873	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16745311 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP1A2				399	283	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16745311:CYP1A2	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4872	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16745311 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6				399	389	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16745311:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4871	GO_ID	http://bio2rdf.org/GO/GO:0009822 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP3A5				398	196	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	4870	GO_ID	http://bio2rdf.org/GO/GO:0009822 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6				398	389	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	4869	GO_ID	http://bio2rdf.org/GO/GO:0009820 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP1A2				397	283	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	4868	GO_ID	http://bio2rdf.org/GO/GO:0009820 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6				397	389	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	4867	GO_ID	http://bio2rdf.org/GO/GO:0042737 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP3A5				396	196	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	4866	GO_ID	http://bio2rdf.org/GO/GO:0042737 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP3A5				396	196	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	4865	GO_ID	http://bio2rdf.org/GO/GO:0042737 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP1A2				396	283	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	4864	GO_ID	http://bio2rdf.org/GO/GO:0042737 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6				396	389	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	4863	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25212177 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP1A2				395	283	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/25212177:CYP1A2	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4862	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25212177 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6				395	389	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/25212177:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4861	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/443390 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP1A2				394	283	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/443390:CYP1A2	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4860	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/443390 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6				394	389	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/443390:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4859	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11450263 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C8				393	182	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11450263:CYP2C8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4858	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11450263 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP1A2				393	283	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11450263:CYP1A2	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4857	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11450263 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6				393	389	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11450263:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4856	GO_ID	http://bio2rdf.org/GO/GO:0016098 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP1A2				392	283	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	4855	GO_ID	http://bio2rdf.org/GO/GO:0016098 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6				392	389	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	4854	GO_ID	http://bio2rdf.org/GO/GO:0070989 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP3A5				391	196	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	4853	GO_ID	http://bio2rdf.org/GO/GO:0070989 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C8				391	182	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	4852	GO_ID	http://bio2rdf.org/GO/GO:0070989 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6				391	389	-		http://chem2bio2rdf.org/uniprot/resource/GO_ID
edge	4851	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16099905 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C8				390	182	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16099905:CYP2C8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4850	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16099905 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP1A2				390	283	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16099905:CYP1A2	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4849	chemogenomics	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16099905 (-) http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6				390	389	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16099905:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4848	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42626024				389	496	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/42626024:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4847	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16099905				389	390	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16099905:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4846	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9820134				389	386	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9820134:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4845	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11450263				389	393	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11450263:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4844	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2165				389	336	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/2165:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4843	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/122068				389	385	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/122068:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4842	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16745311				389	399	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/16745311:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4841	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10316203				389	387	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10316203:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4840	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2166				389	383	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/2166:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4839	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24871527				389	282	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24871527:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4838	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24890872				389	368	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24890872:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4837	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46882458				389	353	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46882458:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4836	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/515051				389	348	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/515051:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4835	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11322127				389	419	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11322127:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4834	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44443101				389	376	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44443101:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4833	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24802842				389	380	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24802842:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4832	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11817019				389	428	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11817019:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4831	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10154555				389	381	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10154555:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4830	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/22239024				389	433	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/22239024:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4829	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11458616				389	429	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11458616:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4828	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11172276				389	432	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11172276:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4827	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24803184				389	349	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/24803184:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4826	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11148656				389	421	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11148656:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4825	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/45263405				389	435	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/45263405:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4824	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879550				389	367	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46879550:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4823	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/21717337				389	350	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/21717337:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4822	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/21717336				389	351	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/21717336:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4821	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44425701				389	434	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44425701:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4820	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/122068				389	385	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/122068:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4819	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9820134				389	386	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9820134:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4818	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341278				389	417	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44341278:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4817	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11424804				389	412	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11424804:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4816	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/443389				389	424	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/443389:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4815	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10454092				389	374	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10454092:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4814	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11322177				389	425	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11322177:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4813	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879490				389	413	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46879490:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4812	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11430331				389	345	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11430331:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4811	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44341260				389	430	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44341260:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4810	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11450263				389	393	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11450263:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4809	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46880206				389	378	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46880206:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	4808	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2D6 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46879596				389	346	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/46879596:CYP2D6	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
