"SUID","AverageShortestPathLength","BetweennessCentrality","childnodes","class","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","label","name","NeighborhoodConnectivity","nodesize","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","startnode","Stress","TopologicalCoefficient"
"256","3.56038647","0.01766883","","gene","0.28086839","0.0","33","5","false","NR1I3","http://chem2bio2rdf.org/uniprot/resource/gene/NR1I3","6.93333333","1.0","0","33","9","0.6342305","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/NR1I3","no","248900.0","0.16952381"
"257","4.32608696","1.3008E-4","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/55245","pubchem_compound","0.23115578","0.0","2","6","false","445154(1)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/445154","21.5","3.0","0","2","0","0.52484472","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/445154","no","1266.0","0.56944444"
"258","3.15700483","0.00414238","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2520	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5743	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5381226","pubchem_compound","0.31675593","0.0","13","6","false","2733526","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2733526","40.8","1.0","0","13","4","0.69185645","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2733526","no","58734.0","0.26711409"
"259","3.77294686","0.00107425","","omim_disease","0.26504481","0.0","2","5","false","773","http://chem2bio2rdf.org/omim/resource/omim_disease/773","15.5","1.0","0","2","0","0.60386473","false","0","http://chem2bio2rdf.org/omim/resource/omim_disease/773","no","6958.0","0.51785714"
"260","3.21497585","0.00703031","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5382","pubchem_compound","0.31104433","0.0","9","6","false","5994","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5994","33.0","1.0","0","9","2","0.68357488","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5994","no","105274.0","0.24242424"
"261","3.54589372","0.01314871","","gene","0.28201635","0.0","30","5","false","SHBG","http://chem2bio2rdf.org/uniprot/resource/gene/SHBG","10.07142857","1.0","0","30","6","0.6363009","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/SHBG","no","156336.0","0.26680672"
"262","3.59903382","0.00542422","","gene","0.27785235","0.0","31","5","false","CYP3A","http://chem2bio2rdf.org/uniprot/resource/gene/CYP3A","7.5","1.0","0","31","6","0.62870945","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/CYP3A","no","92616.0","0.19117647"
"263","4.5821256","6.102E-5","","pubchem_compound","0.21823933","0.0","2","6","false","9919","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9919","9.5","1.0","0","2","0","0.48826777","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9919","no","100.0","0.53125"
"264","3.76328502","7.4908E-4","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:50112	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:35343	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:26764","chebi","0.26572529","0.0","12","5","false","CHEBI:50114","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:50114","15.5","1.0","0","12","3","0.605245","false","0","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:50114","no","12234.0","0.51785714"
"265","4.07487923","0.00836501","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3715","pubchem_compound","0.24540605","0.0","9","6","false","5280961(1)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5280961","15.2","3.0","0","9","2","0.56073154","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5280961","no","29906.0","0.24067797"
"266","3.39613527","0.03755762","","gene","0.29445235","0.0","58","5","false","ABCC2","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC2","6.46153846","1.0","0","58","14","0.65769496","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC2","no","621672.0","0.12701252"
"267","4.26811594","0.00181178","","pubchem_compound","0.23429542","0.0","24","6","false","5870","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5870","9.23076923","1.0","0","24","8","0.53312629","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5870","no","13672.0","0.21104536"
"268","3.49758454","0.01983838","http://chem2bio2rdf.org/uniprot/resource/gene/CYP1A2","gene","0.2859116","0.0","55","5","false","CYP2C19","http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C19","4.47826087","1.0","0","55","5","0.64320221","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C19","no","357562.0","0.10869565"
"269","4.34057971","3.8298E-4","","pubchem_compound","0.23038397","0.0","5","6","false","4115","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4115","14.75","1.0","0","5","1","0.52277433","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4115","no","2886.0","0.3525641"
"270","4.14251208","4.469E-5","http://chem2bio2rdf.org/uniprot/resource/gene/PDZK1","gene","0.24139942","0.0","4","6","false","GOPC(1)","http://chem2bio2rdf.org/uniprot/resource/gene/GOPC","6.5","3.0","0","4","2","0.5510697","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/GOPC","no","384.0","0.55"
"271","4.07971014","1.5266E-4","","gene","0.24511545","0.0","4","6","false","SLC9A3R2","http://chem2bio2rdf.org/uniprot/resource/gene/SLC9A3R2","9.5","1.0","0","4","2","0.56004141","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/SLC9A3R2","no","1444.0","0.53125"
"272","3.59178744","0.01925319","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/387316	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/234096	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/31401	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3034759	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2763	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/168408	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5833","pubchem_compound","0.27841291","0.0","18","6","false","5754(7)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5754","13.33333333","3.0","0","18","7","0.62974465","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5754","no","302104.0","0.20218579"
"273","4.25362319","7.4234E-4","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5280961","pubchem_compound","0.2350937","0.0","6","7","false","47936","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/47936","5.66666667","1.0","0","6","2","0.53519669","true","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/47936","no","3216.0","0.35897436"
"274","3.15217391","0.01648673","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5381226","pubchem_compound","0.31724138","0.0","15","6","false","15032(1)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/15032","24.33333333","3.0","0","15","4","0.69254658","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/15032","no","222060.0","0.15765766"
"275","4.38405797","1.5104E-4","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6450277	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16734800	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6510278","pubchem_compound","0.22809917","0.0","2","6","false","10874817(3)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10874817","18.5","3.0","0","2","0","0.51656315","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10874817","no","1650.0","0.51470588"
"276","3.50966184","4.7097E-4","","pubchem_compound","0.28492774","0.0","2","5","false","44559682","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44559682","34.0","1.0","0","2","0","0.64147688","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44559682","no","15132.0","0.55"
"277","2.92995169","0.01337284","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/34466	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4115","pubchem_compound","0.34130256","0.0","24","4","false","2812","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2812","39.55555556","1.0","0","24","6","0.72429262","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2812","no","263246.0","0.22679739"
"278","3.08937198","0.00201393","","pubchem_compound","0.32369038","0.0","7","4","false","16214849","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16214849","64.75","1.0","0","7","3","0.70151829","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16214849","no","49036.0","0.44894366"
"279","4.42270531","5.908E-5","","GO","0.22610595","0.0","4","6","false","GO:0004879","http://bio2rdf.org/GO/GO:0004879","18.5","1.0","0","4","2","0.5110421","false","0","http://bio2rdf.org/GO/GO:0004879","no","410.0","0.60344828"
"280","4.42270531","5.908E-5","","gene","0.22610595","0.0","4","6","false","POU1F1","http://chem2bio2rdf.org/uniprot/resource/gene/POU1F1","18.5","1.0","0","4","2","0.5110421","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/POU1F1","no","410.0","0.60344828"
"281","4.06521739","6.2388E-4","","pubchem_compound","0.2459893","0.0","12","6","false","4485","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4485","23.0","1.0","0","12","4","0.5621118","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4485","no","6642.0","0.35483871"
"282","3.05072464","0.00314886","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2733526	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42626024","pubchem_compound","0.32779097","0.0","8","4","false","24871527","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24871527","55.0","1.0","0","8","3","0.70703934","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24871527","no","72776.0","0.36241611"
"283","2.65700483","0.12339867","http://chem2bio2rdf.org/uniprot/resource/gene/NR1I2","gene","0.37636364","0.0","186","5","false","CYP1A2","http://chem2bio2rdf.org/uniprot/resource/gene/CYP1A2","4.2020202","1.0","0","186","60","0.76328502","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/CYP1A2","no","1019018.0","0.07809805"
"284","3.23429952","0.00124535","","pubchem_compound","0.30918596","0.0","7","6","false","4594","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4594","64.75","1.0","0","7","3","0.68081435","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4594","no","30570.0","0.49418605"
"285","3.5821256","0.00181223","","pubchem_compound","0.27916386","0.0","4","5","false","132496","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/132496","24.5","1.0","0","4","2","0.63112491","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/132496","no","21718.0","0.51086957"
"286","4.14492754","0.00269997","","gene","0.24125874","0.0","4","6","false","CKM","http://chem2bio2rdf.org/uniprot/resource/gene/CKM","9.66666667","5.0","0","4","1","0.55072464","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/CKM","yes","39016.0","0.36111111"
"287","3.50241546","5.299E-5","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:35604	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:35605	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:36961	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:17544	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:16199	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:48376	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:29201	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:48379	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:28976","chebi","0.28551724","0.0","8","6","false","CHEBI:36947(9)","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:36947","16.5","3.0","0","8","2","0.64251208","false","0","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:36947","no","280.0","0.64583333"
"288","3.80676329","1.5408E-4","","pubchem_compound","0.26269036","0.33333333","9","6","false","93504","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/93504","69.0","1.0","0","9","3","0.59903382","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/93504","no","502.0","0.61309524"
"289","3.78502415","1.55E-6","","pubchem_compound","0.26419911","0.66666667","9","6","false","3037766","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3037766","96.33333333","1.0","0","9","3","0.60213941","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3037766","no","68.0","0.86786787"
"290","3.77294686","6.4661E-4","http://bio2rdf.org/GO/GO:0030315","GO","0.26504481","0.1","16","6","false","GO:0005244","http://bio2rdf.org/GO/GO:0005244","44.8","1.0","0","16","4","0.60386473","false","0","http://bio2rdf.org/GO/GO:0005244","no","3230.0","0.40181818"
"291","3.79951691","0.0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44379806	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9900730	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/219048	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44379586	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11631402	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10215525	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9814249	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11696064	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9974946	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10265073	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44379784	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/21197802	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11617156	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9966294	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9835694	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/824060	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11778085	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44331875	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9994121	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11230479	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9922629	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9948052	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3047758","pubchem_compound","0.26319135","1.0","4","6","false","10221321(23)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10221321","96.0","3.0","0","4","2","0.60006901","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10221321","no","0.0","0.90566038"
"292","3.47342995","0.00283349","","gene","0.28789986","0.0","20","6","false","KCNJ5","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ5","6.5","1.0","0","20","5","0.64665286","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ5","no","26280.0","0.22916667"
"293","3.8236715","0.0","","gene","0.26152874","1.0","6","6","false","KCNJ2","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ2","98.5","1.0","0","6","2","0.59661836","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ2","no","0.0","0.92056075"
"294","4.50483092","1.7058E-4","","pubchem_compound","0.22198391","0.0","6","6","false","28417","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/28417","9.5","1.0","0","6","0","0.49930987","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/28417","no","924.0","0.53125"
"295","3.76811594","5.5066E-4","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:33280	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:24621	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:48705","chebi","0.26538462","0.0","4","5","false","CHEBI:25054(3)","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:25054","16.0","3.0","0","4","1","0.60455487","false","0","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:25054","no","12578.0","0.53571429"
"296","4.49516908","3.685E-5","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10635	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/261000	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/1752","pubchem_compound","0.22246104","0.0","2","6","false","147320(3)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/147320","14.5","3.0","0","2","0","0.50069013","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/147320","no","252.0","0.61363636"
"297","4.44202899","6.5676E-4","","pubchem_compound","0.22512235","0.0","11","6","false","13109","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/13109","9.27272727","1.0","0","11","0","0.50828157","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/13109","no","3494.0","0.34469697"
"298","3.73429952","0.00167387","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:50112	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:48705	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:35343	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:35350	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:33280","chebi","0.26778784","0.0","12","5","false","CHEBI:24621(5)","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:24621","14.25","3.0","0","12","3","0.60938578","false","0","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:24621","no","45410.0","0.45689655"
"299","3.62801932","0.00601452","","chebi","0.27563249","0.0","16","5","false","CHEBI:36838","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:36838","11.18181818","1.0","0","16","4","0.62456867","false","0","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:36838","no","111280.0","0.31818182"
"300","3.74879227","0.00167638","","gene","0.26675258","0.0","8","5","false","ESR1","http://chem2bio2rdf.org/uniprot/resource/gene/ESR1","12.71428571","1.0","0","8","1","0.60731539","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/ESR1","no","39524.0","0.41836735"
"301","3.73913043","0.00150926","","chebi","0.26744186","0.0","11","5","false","CHEBI:50112","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:50112","14.0","1.0","0","11","3","0.60869565","false","0","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:50112","no","34082.0","0.44827586"
